Year,Month,Day,Station
2023,01,06,TMKE
2023,01,06,TMSP
2023,01,06,TMSY
2023,01,06,TOKC
2023,01,06,TORD
2023,01,06,TPBI
2023,01,06,TPHL
2023,01,06,TPHX
2023,01,06,TPIT
2023,01,06,TRDU
2023,01,06,TSDF
2023,01,06,TSJU
2023,01,06,TSLC
2023,01,06,TSTL
2023,01,06,TTPA
2023,01,06,TTUL
2023,01,07,FOP1
2023,01,07,KABR
2023,01,07,KABX
2023,01,07,KAKQ
2023,01,07,KAMA
2023,01,07,KAMX
2023,01,07,KAPX
2023,01,07,KARX
2023,01,07,KATX
2023,01,07,KBBX
2023,01,07,KBGM
2023,01,07,KBHX
2023,01,07,KBIS
2023,01,07,KBLX
2023,01,07,KBMX
2023,01,07,KBOX
2023,01,07,KBRO
2023,01,07,KBUF
2023,01,07,KBYX
2023,01,07,KCAE
2023,01,07,KCBW
2023,01,07,KCBX
2023,01,07,KCCX
2023,01,07,KCLE
2023,01,07,KCLX
2023,01,07,KCRP
2023,01,07,KCXX
2023,01,07,KCYS
2023,01,07,KDAX
2023,01,07,KDDC
2023,01,07,KDFX
2023,01,07,KDGX
2023,01,07,KDIX
2023,01,07,KDLH
2023,01,07,KDMX
2023,01,07,KDOX
2023,01,07,KDTX
2023,01,07,KDVN
2023,01,07,KDYX
2023,01,07,KEAX
2023,01,07,KEMX
2023,01,07,KENX
2023,01,07,KEOX
2023,01,07,KEPZ
2023,01,07,KESX
2023,01,07,KEVX
2023,01,07,KEWX
2023,01,07,KEYX
2023,01,07,KFCX
2023,01,07,KFDR
2023,01,07,KFDX
2023,01,07,KFFC
2023,01,07,KFSD
2023,01,07,KFSX
2023,01,07,KFTG
2023,01,07,KFWS
2023,01,07,KGGW
2023,01,07,KGJX
2023,01,07,KGLD
2023,01,07,KGRB
2023,01,07,KGRK
2023,01,07,KGRR
2023,01,07,KGWX
2023,01,07,KGYX
2023,01,07,KHDX
2023,01,07,KHGX
2023,01,07,KHNX
2023,01,07,KHTX
2023,01,07,KICT
2023,01,07,KICX
2023,01,07,KILN
2023,01,07,KILX
2023,01,07,KIND
2023,01,07,KINX
2023,01,07,KIWA
2023,01,07,KIWX
2023,01,07,KJAX
2023,01,07,KJGX
2023,01,07,KJKL
2023,01,07,KLBB
2023,01,07,KLCH
2023,01,07,KLGX
2023,01,07,KLNX
2023,01,07,KLOT
2023,01,07,KLRX
2023,01,07,KLSX
2023,01,07,KLVX
2023,01,07,KLWX
2023,01,07,KLZK
2023,01,07,KMAF
2023,01,07,KMAX
2023,01,07,KMBX
2023,01,07,KMHX
2023,01,07,KMKX
2023,01,07,KMLB
2023,01,07,KMOB
2023,01,07,KMPX
2023,01,07,KMQT
2023,01,07,KMRX
2023,01,07,KMSX
2023,01,07,KMTX
2023,01,07,KMUX
2023,01,07,KMVX
2023,01,07,KMXX
2023,01,07,KNKX
2023,01,07,KNQA
2023,01,07,KOAX
2023,01,07,KOHX
2023,01,07,KOKX
2023,01,07,KOTX
2023,01,07,KPAH
2023,01,07,KPBZ
2023,01,07,KPDT
2023,01,07,KPOE
2023,01,07,KPUX
2023,01,07,KRAX
2023,01,07,KRGX
2023,01,07,KRIW
2023,01,07,KRLX
2023,01,07,KRTX
2023,01,07,KSFX
2023,01,07,KSGF
2023,01,07,KSHV
2023,01,07,KSJT
2023,01,07,KSOX
2023,01,07,KSRX
2023,01,07,KTBW
2023,01,07,KTFX
2023,01,07,KTLH
2023,01,07,KTLX
2023,01,07,KTWX
2023,01,07,KTYX
2023,01,07,KUDX
2023,01,07,KUEX
2023,01,07,KVAX
2023,01,07,KVBX
2023,01,07,KVNX
2023,01,07,KVTX
2023,01,07,KVWX
2023,01,07,KYUX
2023,01,07,PACG
2023,01,07,PAEC
2023,01,07,PAHG
2023,01,07,PAIH
2023,01,07,PAKC
2023,01,07,PAPD
2023,01,07,PGUA
2023,01,07,PHKI
2023,01,07,PHKM
2023,01,07,PHMO
2023,01,07,PHWA
2023,01,07,RKJK
2023,01,07,RODN
2023,01,07,TADW
2023,01,07,TATL
2023,01,07,TBNA
2023,01,07,TBOS
2023,01,07,TBWI
2023,01,07,TCLT
2023,01,07,TCMH
2023,01,07,TCVG
2023,01,07,TDAL
2023,01,07,TDAY
2023,01,07,TDCA
2023,01,07,TDEN
2023,01,07,TDFW
2023,01,07,TDTW
2023,01,07,TEWR
2023,01,07,TFLL
2023,01,07,THOU
2023,01,07,TIAD
2023,01,07,TIAH
2023,01,07,TICH
2023,01,07,TIDS
2023,01,07,TJFK
2023,01,07,TJUA
2023,01,07,TLAS
2023,01,07,TLVE
2023,01,07,TMCI
2023,01,07,TMCO
2023,01,07,TMDW
2023,01,07,TMEM
2023,01,07,TMIA
2023,01,07,TMKE
2023,01,07,TMSP
2023,01,07,TMSY
2023,01,07,TOKC
2023,01,07,TORD
2023,01,07,TPBI
2023,01,07,TPHL
2023,01,07,TPHX
2023,01,07,TPIT
2023,01,07,TRDU
2023,01,07,TSDF
2023,01,07,TSJU
2023,01,07,TSLC
2023,01,07,TSTL
2023,01,07,TTPA
2023,01,07,TTUL
2023,01,08,FOP1
2023,01,08,KABR
2023,01,08,KABX
2023,01,08,KAKQ
2023,01,08,KAMA
2023,01,08,KAMX
2023,01,08,KAPX
2023,01,08,KARX
2023,01,08,KATX
2023,01,08,KBBX
2023,01,08,KBGM
2023,01,08,KBHX
2023,01,08,KBIS
2023,01,08,KBLX
2023,01,08,KBMX
2023,01,08,KBOX
2023,01,08,KBRO
2023,01,08,KBUF
2023,01,08,KBYX
2023,01,08,KCAE
2023,01,08,KCBW
2023,01,08,KCBX
2023,01,08,KCCX
2023,01,08,KCLE
2023,01,08,KCLX
2023,01,08,KCRP
2023,01,08,KCXX
2023,01,08,KCYS
2023,01,08,KDAX
2023,01,08,KDDC
2023,01,08,KDFX
2023,01,08,KDGX
2023,01,08,KDIX
2023,01,08,KDLH
2023,01,08,KDMX
2023,01,08,KDOX
2023,01,08,KDTX
2023,01,08,KDVN
2023,01,08,KDYX
2023,01,08,KEAX
2023,01,08,KEMX
2023,01,08,KENX
2023,01,08,KEOX
2023,01,08,KEPZ
2023,01,08,KESX
2023,01,08,KEVX
2023,01,08,KEWX
2023,01,08,KEYX
2023,01,08,KFCX
2023,01,08,KFDR
2023,01,08,KFDX
2023,01,08,KFFC
2023,01,08,KFSD
2023,01,08,KFSX
2023,01,08,KFTG
2023,01,08,KFWS
2023,01,08,KGGW
2023,01,08,KGJX
2023,01,08,KGLD
2023,01,08,KGRB
2023,01,08,KGRK
2023,01,08,KGRR
2023,01,08,KGWX
2023,01,08,KGYX
2023,01,08,KHDX
2023,01,08,KHGX
2023,01,08,KHNX
2023,01,08,KHTX
2023,01,08,KICT
2023,01,08,KICX
2023,01,08,KILN
2023,01,08,KILX
2023,01,08,KIND
2023,01,08,KINX
2023,01,08,KIWA
2023,01,08,KIWX
2023,01,08,KJAX
2023,01,08,KJGX
2023,01,08,KJKL
2023,01,08,KLBB
2023,01,08,KLCH
2023,01,08,KLGX
2023,01,08,KLNX
2023,01,08,KLOT
2023,01,08,KLRX
2023,01,08,KLSX
2023,01,08,KLVX
2023,01,08,KLWX
2023,01,08,KLZK
2023,01,08,KMAF
2023,01,08,KMAX
2023,01,08,KMBX
2023,01,08,KMHX
2023,01,08,KMKX
2023,01,08,KMLB
2023,01,08,KMOB
2023,01,08,KMPX
2023,01,08,KMQT
2023,01,08,KMRX
2023,01,08,KMSX
2023,01,08,KMTX
2023,01,08,KMUX
2023,01,08,KMVX
2023,01,08,KMXX
2023,01,08,KNKX
2023,01,08,KNQA
2023,01,08,KOAX
2023,01,08,KOHX
2023,01,08,KOKX
2023,01,08,KOTX
2023,01,08,KPAH
2023,01,08,KPBZ
2023,01,08,KPDT
2023,01,08,KPOE
2023,01,08,KPUX
2023,01,08,KRAX
2023,01,08,KRGX
2023,01,08,KRIW
2023,01,08,KRLX
2023,01,08,KRTX
2023,01,08,KSFX
2023,01,08,KSGF
2023,01,08,KSHV
2023,01,08,KSJT
2023,01,08,KSOX
2023,01,08,KSRX
2023,01,08,KTBW
2023,01,08,KTFX
2023,01,08,KTLH
2023,01,08,KTLX
2023,01,08,KTWX
2023,01,08,KTYX
2023,01,08,KUDX
2023,01,08,KUEX
2023,01,08,KVAX
2023,01,08,KVBX
2023,01,08,KVNX
2023,01,08,KVTX
2023,01,08,KVWX
2023,01,08,KYUX
2023,01,08,PACG
2023,01,08,PAEC
2023,01,08,PAHG
2023,01,08,PAIH
2023,01,08,PAKC
2023,01,08,PAPD
2023,01,08,PGUA
2023,01,08,PHKI
2023,01,08,PHKM
2023,01,08,PHMO
2023,01,08,PHWA
2023,01,08,RKJK
2023,01,08,RODN
2023,01,08,TADW
2023,01,08,TATL
2023,01,08,TBNA
2023,01,08,TBOS
2023,01,08,TBWI
2023,01,08,TCLT
2023,01,08,TCMH
2023,01,08,TCVG
2023,01,08,TDAL
2023,01,08,TDAY
2023,01,08,TDCA
2023,01,08,TDEN
2023,01,08,TDFW
2023,01,08,TDTW
2023,01,08,TEWR
2023,01,08,TFLL
2023,01,08,THOU
2023,01,08,TIAD
2023,01,08,TIAH
2023,01,08,TICH
2023,01,08,TIDS
2023,01,08,TJFK
2023,01,08,TJUA
2023,01,08,TLAS
2023,01,08,TLVE
2023,01,08,TMCI
2023,01,08,TMCO
2023,01,08,TMDW
2023,01,08,TMEM
2023,01,08,TMIA
2023,01,08,TMKE
2023,01,08,TMSP
2023,01,08,TMSY
2023,01,08,TOKC
2023,01,08,TORD
2023,01,08,TPBI
2023,01,08,TPHL
2023,01,08,TPHX
2023,01,08,TPIT
2023,01,08,TRDU
2023,01,08,TSDF
2023,01,08,TSJU
2023,01,08,TSLC
2023,01,08,TSTL
2023,01,08,TTPA
2023,01,08,TTUL
2023,01,09,FOP1
2023,01,09,KABR
2023,01,09,KABX
2023,01,09,KAKQ
2023,01,09,KAMA
2023,01,09,KAMX
2023,01,09,KAPX
2023,01,09,KARX
2023,01,09,KATX
2023,01,09,KBBX
2023,01,09,KBGM
2023,01,09,KBHX
2023,01,09,KBIS
2023,01,09,KBLX
2023,01,09,KBMX
2023,01,09,KBOX
2023,01,09,KBRO
2023,01,09,KBUF
2023,01,09,KBYX
2023,01,09,KCAE
2023,01,09,KCBW
2023,01,09,KCBX
2023,01,09,KCCX
2023,01,09,KCLE
2023,01,09,KCLX
2023,01,09,KCRP
2023,01,09,KCXX
2023,01,09,KCYS
2023,01,09,KDAX
2023,01,09,KDDC
2023,01,09,KDFX
2023,01,09,KDGX
2023,01,09,KDIX
2023,01,09,KDLH
2023,01,09,KDMX
2023,01,09,KDOX
2023,01,09,KDTX
2023,01,09,KDVN
2023,01,09,KDYX
2023,01,09,KEAX
2023,01,09,KEMX
2023,01,09,KENX
2023,01,09,KEOX
2023,01,09,KEPZ
2023,01,09,KESX
2023,01,09,KEVX
2023,01,09,KEWX
2023,01,09,KEYX
2023,01,09,KFCX
2023,01,09,KFDR
2023,01,09,KFDX
2023,01,09,KFFC
2023,01,09,KFSD
2023,01,09,KFSX
2023,01,09,KFTG
2023,01,09,KFWS
2023,01,09,KGGW
2023,01,09,KGJX
2023,01,09,KGLD
2023,01,09,KGRB
2023,01,09,KGRK
2023,01,09,KGRR
2023,01,09,KGWX
2023,01,09,KGYX
2023,01,09,KHDX
2023,01,09,KHGX
2023,01,09,KHNX
2023,01,09,KHPX
2023,01,09,KHTX
2023,01,09,KICT
2023,01,09,KICX
2023,01,09,KILN
2023,01,09,KILX
2023,01,09,KIND
2023,01,09,KINX
2023,01,09,KIWA
2023,01,09,KIWX
2023,01,09,KJAX
2023,01,09,KJGX
2023,01,09,KJKL
2023,01,09,KLBB
2023,01,09,KLCH
2023,01,09,KLGX
2023,01,09,KLNX
2023,01,09,KLOT
2023,01,09,KLRX
2023,01,09,KLSX
2023,01,09,KLVX
2023,01,09,KLWX
2023,01,09,KLZK
2023,01,09,KMAF
2023,01,09,KMAX
2023,01,09,KMBX
2023,01,09,KMHX
2023,01,09,KMKX
2023,01,09,KMLB
2023,01,09,KMOB
2023,01,09,KMPX
2023,01,09,KMQT
2023,01,09,KMRX
2023,01,09,KMSX
2023,01,09,KMTX
2023,01,09,KMUX
2023,01,09,KMVX
2023,01,09,KMXX
2023,01,09,KNKX
2023,01,09,KNQA
2023,01,09,KOAX
2023,01,09,KOHX
2023,01,09,KOKX
2023,01,09,KOTX
2023,01,09,KPAH
2023,01,09,KPBZ
2023,01,09,KPDT
2023,01,09,KPOE
2023,01,09,KPUX
2023,01,09,KRAX
2023,01,09,KRGX
2023,01,09,KRIW
2023,01,09,KRLX
2023,01,09,KRTX
2023,01,09,KSFX
2023,01,09,KSGF
2023,01,09,KSHV
2023,01,09,KSJT
2023,01,09,KSOX
2023,01,09,KSRX
2023,01,09,KTBW
2023,01,09,KTFX
2023,01,09,KTLH
2023,01,09,KTLX
2023,01,09,KTWX
2023,01,09,KTYX
2023,01,09,KUDX
2023,01,09,KUEX
2023,01,09,KVAX
2023,01,09,KVBX
2023,01,09,KVNX
2023,01,09,KVTX
2023,01,09,KVWX
2023,01,09,KYUX
2023,01,09,PACG
2023,01,09,PAEC
2023,01,09,PAHG
2023,01,09,PAIH
2023,01,09,PAKC
2023,01,09,PAPD
2023,01,09,PGUA
2023,01,09,PHKI
2023,01,09,PHKM
2023,01,09,PHMO
2023,01,09,PHWA
2023,01,09,RKJK
2023,01,09,RODN
2023,01,09,TADW
2023,01,09,TATL
2023,01,09,TBNA
2023,01,09,TBOS
2023,01,09,TBWI
2023,01,09,TCLT
2023,01,09,TCMH
2023,01,09,TCVG
2023,01,09,TDAL
2023,01,09,TDAY
2023,01,09,TDCA
2023,01,09,TDEN
2023,01,09,TDFW
2023,01,09,TDTW
2023,01,09,TEWR
2023,01,09,TFLL
2023,01,09,THOU
2023,01,09,TIAD
2023,01,09,TIAH
2023,01,09,TICH
2023,01,09,TIDS
2023,01,09,TJFK
2023,01,09,TJUA
2023,01,09,TLAS
2023,01,09,TLVE
2023,01,09,TMCI
2023,01,09,TMCO
2023,01,09,TMDW
2023,01,09,TMEM
2023,01,09,TMIA
2023,01,09,TMKE
2023,01,09,TMSP
2023,01,09,TMSY
2023,01,09,TOKC
2023,01,09,TORD
2023,01,09,TPBI
2023,01,09,TPHL
2023,01,09,TPHX
2023,01,09,TPIT
2023,01,09,TRDU
2023,01,09,TSDF
2023,01,09,TSJU
2023,01,09,TSLC
2023,01,09,TSTL
2023,01,09,TTPA
2023,01,09,TTUL
2023,01,10,FOP1
2023,01,10,KABR
2023,01,10,KABX
2023,01,10,KAKQ
2023,01,10,KAMA
2023,01,10,KAMX
2023,01,10,KAPX
2023,01,10,KARX
2023,01,10,KATX
2023,01,10,KBBX
2023,01,10,KBGM
2023,01,10,KBHX
2023,01,10,KBIS
2023,01,10,KBLX
2023,01,10,KBMX
2023,01,10,KBOX
2023,01,10,KBRO
2023,01,10,KBUF
2023,01,10,KBYX
2023,01,10,KCAE
2023,01,10,KCBW
2023,01,10,KCBX
2023,01,10,KCCX
2023,01,10,KCLE
2023,01,10,KCLX
2023,01,10,KCRP
2023,01,10,KCXX
2023,01,10,KCYS
2023,01,10,KDAX
2023,01,10,KDDC
2023,01,10,KDFX
2023,01,10,KDGX
2023,01,10,KDIX
2023,01,10,KDLH
2023,01,10,KDMX
2023,01,10,KDOX
2023,01,10,KDTX
2023,01,10,KDVN
2023,01,10,KDYX
2023,01,10,KEAX
2023,01,10,KEMX
2023,01,10,KENX
2023,01,10,KEOX
2023,01,10,KEPZ
2023,01,10,KESX
2023,01,10,KEVX
2023,01,10,KEWX
2023,01,10,KEYX
2023,01,10,KFCX
2023,01,10,KFDR
2023,01,10,KFDX
2023,01,10,KFFC
2023,01,10,KFSD
2023,01,10,KFSX
2023,01,10,KFTG
2023,01,10,KFWS
2023,01,10,KGGW
2023,01,10,KGJX
2023,01,10,KGRB
2023,01,10,KGRK
2023,01,10,KGRR
2023,01,10,KGWX
2023,01,10,KGYX
2023,01,10,KHDX
2023,01,10,KHGX
2023,01,10,KHNX
2023,01,10,KHPX
2023,01,10,KHTX
2023,01,10,KICT
2023,01,10,KICX
2023,01,10,KILN
2023,01,10,KILX
2023,01,10,KIND
2023,01,10,KINX
2023,01,10,KIWA
2023,01,10,KIWX
2023,01,10,KJAX
2023,01,10,KJGX
2023,01,10,KJKL
2023,01,10,KLBB
2023,01,10,KLCH
2023,01,10,KLGX
2023,01,10,KLNX
2023,01,10,KLOT
2023,01,10,KLRX
2023,01,10,KLSX
2023,01,10,KLVX
2023,01,10,KLWX
2023,01,10,KLZK
2023,01,10,KMAF
2023,01,10,KMAX
2023,01,10,KMBX
2023,01,10,KMHX
2023,01,10,KMKX
2023,01,10,KMLB
2023,01,10,KMOB
2023,01,10,KMPX
2023,01,10,KMQT
2023,01,10,KMRX
2023,01,10,KMSX
2023,01,10,KMTX
2023,01,10,KMUX
2023,01,10,KMVX
2023,01,10,KMXX
2023,01,10,KNKX
2023,01,10,KNQA
2023,01,10,KOAX
2023,01,10,KOHX
2023,01,10,KOKX
2023,01,10,KOTX
2023,01,10,KPAH
2023,01,10,KPBZ
2023,01,10,KPDT
2023,01,10,KPOE
2023,01,10,KPUX
2023,01,10,KRAX
2023,01,10,KRGX
2023,01,10,KRIW
2023,01,10,KRLX
2023,01,10,KRTX
2023,01,10,KSFX
2023,01,10,KSGF
2023,01,10,KSHV
2023,01,10,KSJT
2023,01,10,KSOX
2023,01,10,KSRX
2023,01,10,KTBW
2023,01,10,KTFX
2023,01,10,KTLH
2023,01,10,KTLX
2023,01,10,KTWX
2023,01,10,KTYX
2023,01,10,KUDX
2023,01,10,KUEX
2023,01,10,KVAX
2023,01,10,KVBX
2023,01,10,KVNX
2023,01,10,KVTX
2023,01,10,KVWX
2023,01,10,KYUX
2023,01,10,PABC
2023,01,10,PACG
2023,01,10,PAEC
2023,01,10,PAHG
2023,01,10,PAIH
2023,01,10,PAKC
2023,01,10,PAPD
2023,01,10,PGUA
2023,01,10,PHKI
2023,01,10,PHKM
2023,01,10,PHMO
2023,01,10,PHWA
2023,01,10,RKJK
2023,01,10,RKSG
2023,01,10,RODN
2023,01,10,TADW
2023,01,10,TATL
2023,01,10,TBNA
2023,01,10,TBOS
2023,01,10,TBWI
2023,01,10,TCLT
2023,01,10,TCMH
2023,01,10,TCVG
2023,01,10,TDAL
2023,01,10,TDAY
2023,01,10,TDCA
2023,01,10,TDEN
2023,01,10,TDFW
2023,01,10,TDTW
2023,01,10,TEWR
2023,01,10,TFLL
2023,01,10,THOU
2023,01,10,TIAD
2023,01,10,TIAH
2023,01,10,TICH
2023,01,10,TIDS
2023,01,10,TJFK
2023,01,10,TJUA
2023,01,10,TLAS
2023,01,10,TLVE
2023,01,10,TMCI
2023,01,10,TMCO
2023,01,10,TMDW
2023,01,10,TMEM
2023,01,10,TMIA
2023,01,10,TMKE
2023,01,10,TMSP
2023,01,10,TMSY
2023,01,10,TOKC
2023,01,10,TORD
2023,01,10,TPBI
2023,01,10,TPHL
2023,01,10,TPHX
2023,01,10,TPIT
2023,01,10,TRDU
2023,01,10,TSDF
2023,01,10,TSJU
2023,01,10,TSLC
2023,01,10,TSTL
2023,01,10,TTPA
2023,01,10,TTUL
2023,01,11,FOP1
2023,01,11,KABR
2023,01,11,KABX
2023,01,11,KAKQ
2023,01,11,KAMA
2023,01,11,KAMX
2023,01,11,KAPX
2023,01,11,KARX
2023,01,11,KATX
2023,01,11,KBBX
2023,01,11,KBGM
2023,01,11,KBHX
2023,01,11,KBIS
2023,01,11,KBLX
2023,01,11,KBMX
2023,01,11,KBOX
2023,01,11,KBRO
2023,01,11,KBUF
2023,01,11,KBYX
2023,01,11,KCAE
2023,01,11,KCBW
2023,01,11,KCBX
2023,01,11,KCCX
2023,01,11,KCLE
2023,01,11,KCLX
2023,01,11,KCRP
2023,01,11,KCXX
2023,01,11,KCYS
2023,01,11,KDAX
2023,01,11,KDDC
2023,01,11,KDFX
2023,01,11,KDGX
2023,01,11,KDIX
2023,01,11,KDLH
2023,01,11,KDMX
2023,01,11,KDOX
2023,01,11,KDTX
2023,01,11,KDVN
2023,01,11,KDYX
2023,01,11,KEAX
2023,01,11,KEMX
2023,01,11,KENX
2023,01,11,KEOX
2023,01,11,KEPZ
2023,01,11,KESX
2023,01,11,KEVX
2023,01,11,KEWX
2023,01,11,KEYX
2023,01,11,KFCX
2023,01,11,KFDR
2023,01,11,KFDX
2023,01,11,KFFC
2023,01,11,KFSD
2023,01,11,KFSX
2023,01,11,KFTG
2023,01,11,KFWS
2023,01,11,KGGW
2023,01,11,KGJX
2023,01,11,KGLD
2023,01,11,KGRB
2023,01,11,KGRK
2023,01,11,KGRR
2023,01,11,KGWX
2023,01,11,KGYX
2023,01,11,KHDX
2023,01,11,KHGX
2023,01,11,KHNX
2023,01,11,KHTX
2023,01,11,KICT
2023,01,11,KICX
2023,01,11,KILN
2023,01,11,KILX
2023,01,11,KIND
2023,01,11,KINX
2023,01,11,KIWA
2023,01,11,KIWX
2023,01,11,KJAX
2023,01,11,KJGX
2023,01,11,KJKL
2023,01,11,KLBB
2023,01,11,KLCH
2023,01,11,KLGX
2023,01,11,KLIX
2023,01,11,KLNX
2023,01,11,KLOT
2023,01,11,KLRX
2023,01,11,KLSX
2023,01,11,KLTX
2023,01,11,KLVX
2023,01,11,KLWX
2023,01,11,KLZK
2023,01,11,KMAF
2023,01,11,KMAX
2023,01,11,KMBX
2023,01,11,KMHX
2023,01,11,KMKX
2023,01,11,KMLB
2023,01,11,KMOB
2023,01,11,KMPX
2023,01,11,KMQT
2023,01,11,KMRX
2023,01,11,KMSX
2023,01,11,KMTX
2023,01,11,KMUX
2023,01,11,KMVX
2023,01,11,KMXX
2023,01,11,KNKX
2023,01,11,KNQA
2023,01,11,KOAX
2023,01,11,KOHX
2023,01,11,KOKX
2023,01,11,KOTX
2023,01,11,KPAH
2023,01,11,KPBZ
2023,01,11,KPDT
2023,01,11,KPOE
2023,01,11,KPUX
2023,01,11,KRAX
2023,01,11,KRGX
2023,01,11,KRIW
2023,01,11,KRLX
2023,01,11,KRTX
2023,01,11,KSFX
2023,01,11,KSGF
2023,01,11,KSHV
2023,01,11,KSJT
2023,01,11,KSOX
2023,01,11,KSRX
2023,01,11,KTBW
2023,01,11,KTFX
2023,01,11,KTLH
2023,01,11,KTLX
2023,01,11,KTWX
2023,01,11,KTYX
2023,01,11,KUDX
2023,01,11,KUEX
2023,01,11,KVAX
2023,01,11,KVBX
2023,01,11,KVNX
2023,01,11,KVTX
2023,01,11,KVWX
2023,01,11,KYUX
2023,01,11,PABC
2023,01,11,PACG
2023,01,11,PAEC
2023,01,11,PAHG
2023,01,11,PAIH
2023,01,11,PAKC
2023,01,11,PAPD
2023,01,11,PGUA
2023,01,11,PHKI
2023,01,11,PHKM
2023,01,11,PHMO
2023,01,11,PHWA
2023,01,11,RKJK
2023,01,11,RKSG
2023,01,11,RODN
2023,01,11,TADW
2023,01,11,TATL
2023,01,11,TBNA
2023,01,11,TBOS
2023,01,11,TBWI
2023,01,11,TCLT
2023,01,11,TCMH
2023,01,11,TCVG
2023,01,11,TDAL
2023,01,11,TDAY
2023,01,11,TDCA
2023,01,11,TDEN
2023,01,11,TDFW
2023,01,11,TDTW
2023,01,11,TEWR
2023,01,11,TFLL
2023,01,11,THOU
2023,01,11,TIAD
2023,01,11,TIAH
2023,01,11,TICH
2023,01,11,TIDS
2023,01,11,TJFK
2023,01,11,TJUA
2023,01,11,TLAS
2023,01,11,TLVE
2023,01,11,TMCI
2023,01,11,TMCO
2023,01,11,TMDW
2023,01,11,TMEM
2023,01,11,TMIA
2023,01,11,TMKE
2023,01,11,TMSP
2023,01,11,TMSY
2023,01,11,TOKC
2023,01,11,TORD
2023,01,11,TPBI
2023,01,11,TPHL
2023,01,11,TPHX
2023,01,11,TPIT
2023,01,11,TRDU
2023,01,11,TSDF
2023,01,11,TSJU
2023,01,11,TSLC
2023,01,11,TSTL
2023,01,11,TTPA
2023,01,11,TTUL
2023,01,12,FOP1
2023,01,12,KABR
2023,01,12,KABX
2023,01,12,KAKQ
2023,01,12,KAMA
2023,01,12,KAMX
2023,01,12,KAPX
2023,01,12,KARX
2023,01,12,KATX
2023,01,12,KBBX
2023,01,12,KBGM
2023,01,12,KBHX
2023,01,12,KBIS
2023,01,12,KBLX
2023,01,12,KBMX
2023,01,12,KBOX
2023,01,12,KBRO
2023,01,12,KBUF
2023,01,12,KBYX
2023,01,12,KCAE
2023,01,12,KCBW
2023,01,12,KCBX
2023,01,12,KCCX
2023,01,12,KCLE
2023,01,12,KCLX
2023,01,12,KCRP
2023,01,12,KCXX
2023,01,12,KCYS
2023,01,12,KDAX
2023,01,12,KDDC
2023,01,12,KDFX
2023,01,12,KDGX
2023,01,12,KDIX
2023,01,12,KDLH
2023,01,12,KDMX
2023,01,12,KDOX
2023,01,12,KDTX
2023,01,12,KDVN
2023,01,12,KDYX
2023,01,12,KEAX
2023,01,12,KEMX
2023,01,12,KENX
2023,01,12,KEOX
2023,01,12,KEPZ
2023,01,12,KESX
2023,01,12,KEVX
2023,01,12,KEWX
2023,01,12,KEYX
2023,01,12,KFCX
2023,01,12,KFDR
2023,01,12,KFDX
2023,01,12,KFFC
2023,01,12,KFSD
2023,01,12,KFSX
2023,01,12,KFTG
2023,01,12,KFWS
2023,01,12,KGGW
2023,01,12,KGJX
2023,01,12,KGLD
2023,01,12,KGRB
2023,01,12,KGRK
2023,01,12,KGRR
2023,01,12,KGWX
2023,01,12,KGYX
2023,01,12,KHDX
2023,01,12,KHGX
2023,01,12,KHNX
2023,01,12,KHPX
2023,01,12,KHTX
2023,01,12,KICT
2023,01,12,KICX
2023,01,12,KILN
2023,01,12,KILX
2023,01,12,KIND
2023,01,12,KINX
2023,01,12,KIWA
2023,01,12,KIWX
2023,01,12,KJAX
2023,01,12,KJGX
2023,01,12,KJKL
2023,01,12,KLBB
2023,01,12,KLCH
2023,01,12,KLGX
2023,01,12,KLIX
2023,01,12,KLNX
2023,01,12,KLOT
2023,01,12,KLRX
2023,01,12,KLSX
2023,01,12,KLTX
2023,01,12,KLVX
2023,01,12,KLWX
2023,01,12,KLZK
2023,01,12,KMAF
2023,01,12,KMAX
2023,01,12,KMBX
2023,01,12,KMHX
2023,01,12,KMKX
2023,01,12,KMLB
2023,01,12,KMOB
2023,01,12,KMPX
2023,01,12,KMQT
2023,01,12,KMRX
2023,01,12,KMSX
2023,01,12,KMTX
2023,01,12,KMUX
2023,01,12,KMVX
2023,01,12,KMXX
2023,01,12,KNKX
2023,01,12,KNQA
2023,01,12,KOAX
2023,01,12,KOHX
2023,01,12,KOKX
2023,01,12,KOTX
2023,01,12,KPAH
2023,01,12,KPBZ
2023,01,12,KPDT
2023,01,12,KPOE
2023,01,12,KPUX
2023,01,12,KRAX
2023,01,12,KRGX
2023,01,12,KRIW
2023,01,12,KRLX
2023,01,12,KRTX
2023,01,12,KSFX
2023,01,12,KSGF
2023,01,12,KSHV
2023,01,12,KSJT
2023,01,12,KSOX
2023,01,12,KSRX
2023,01,12,KTBW
2023,01,12,KTFX
2023,01,12,KTLH
2023,01,12,KTLX
2023,01,12,KTWX
2023,01,12,KTYX
2023,01,12,KUDX
2023,01,12,KUEX
2023,01,12,KVAX
2023,01,12,KVBX
2023,01,12,KVNX
2023,01,12,KVTX
2023,01,12,KVWX
2023,01,12,KYUX
2023,01,12,PABC
2023,01,12,PACG
2023,01,12,PAEC
2023,01,12,PAHG
2023,01,12,PAIH
2023,01,12,PAKC
2023,01,12,PAPD
2023,01,12,PGUA
2023,01,12,PHKI
2023,01,12,PHKM
2023,01,12,PHMO
2023,01,12,PHWA
